DummyID,StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,DistributionChannel,UserLanguage,Ideology,PolParty,VigAtts__1,Gender__1,Gender__2,Gender__3,Gender__4,Gender__5,Gender__5_TEXT,Age,Race__1,Race__2,Race__3,Race__4,Race__5,Race__6,Race__7,Race__8,Race__9,Education_,Open_,PROLIFIC_PID,SlantProf,PolitProf,SlantPolice,PolitPolice,ProfCond,PoliceCond,ACProfPass,ACPolicePass,filter_$,TrustProf,TrustPolice,FundProf,AdviceProf,DeferProf,SupportProf,FundPolice,AdvicePolice,DeferPolice,SupportPolice
1480,2/7/23 17:00,2/7/23 17:05,0,100,270,1,2/7/23 17:05,anonymous,EN,6,3,22,1, , , , , ,44,1, , , , , , , , ,5, , ,2,5, , ,-1, ,1, ,1,5, ,5,5,5,5, , , , 
1481,2/7/23 17:04,2/7/23 17:06,0,100,106,1,2/7/23 17:06,anonymous,EN,5,1,15, ,1, , , , ,42,1, , , , , , , , ,6, , ,2,5, , ,0, ,1, ,1,4, ,2,1,3,2, , , , 
1482,2/7/23 17:02,2/7/23 17:06,0,100,274,1,2/7/23 17:06,anonymous,EN,6,1,50, ,1, , , , ,51,1, , , , , , , , ,2, , , , ,6,1, ,0, ,1,1, ,5, , , , ,6,6,5,5.666666667
1483,2/7/23 17:05,2/7/23 17:07,0,100,100,1,2/7/23 17:07,anonymous,EN,7,1,71,1, , , , , ,24, , , ,1, , , , , ,4, , , , ,4,6, ,-1, ,1,1, ,4, , , , ,4,5,4,4.333333333
1484,2/7/23 17:05,2/7/23 17:07,0,100,154,1,2/7/23 17:07,anonymous,EN,5,1,50, ,1, , , , ,45, , ,1, , , , , , ,5, , , , ,6,4, ,1, ,1,1, ,1, , , , ,1,1,2,1.333333333
1485,2/7/23 17:05,2/7/23 17:08,0,100,206,1,2/7/23 17:08,anonymous,EN,6,1,52, ,1, , , , ,55,1, , , , , , , , ,5, , , , ,6,4, ,-1, ,1,1, ,4, , , , ,4,4,4,4
1486,2/7/23 17:09,2/7/23 17:12,0,100,157,1,2/7/23 17:12,anonymous,EN,5,1,50,1, , , , , ,58,1, , , , , , , , ,5,Great survey, ,7,4, , ,-1, ,1, ,1,4, ,4,4,4,4, , , , 
1487,2/7/23 17:09,2/7/23 17:12,0,100,191,1,2/7/23 17:12,anonymous,EN,6,1,50, ,1, , , , ,74,1, , , , , , , , ,6, , , , ,5,3, ,0, ,1,1, ,5, , , , ,5,5,5,5
1488,2/7/23 17:07,2/7/23 17:13,0,100,358,1,2/7/23 17:13,anonymous,EN,5,1,41, ,1, , , , ,54,1, , , , , , , , ,3,The instructions are clear. Interesting study., , , ,6,2, ,1, , , , ,5, , , , ,5,5,4,4.666666667
1489,2/7/23 17:08,2/7/23 17:13,0,100,288,1,2/7/23 17:13,anonymous,EN,5,2,64,1, , , , , ,68,1, , , , , , , , ,5, , ,1,5, , ,1, ,1, ,1,5, ,5,5,5,5, , , , 
1490,2/7/23 17:11,2/7/23 17:14,0,100,167,1,2/7/23 17:14,anonymous,EN,5,1,42,1, , , , , ,29,1, , , ,1, , , , ,6, , , , ,6,4, ,-1, ,1,1, ,4, , , , ,4,3,4,3.666666667
1491,2/7/23 17:10,2/7/23 17:15,0,100,252,1,2/7/23 17:15,anonymous,EN,7,1,50, ,1, , , , ,35, ,1, , , , , , , ,4, , ,2,6, , ,0, ,1, ,1,1, ,1,1,1,1, , , , 
1492,2/7/23 17:13,2/7/23 17:15,0,100,116,1,2/7/23 17:15,anonymous,EN,5,2,49,1, , , , , ,33,1, , , , , , , , ,5, , , , ,6,5, ,1, ,1,1, ,4, , , , ,4,4,4,4
1493,2/7/23 17:13,2/7/23 17:15,0,100,143,1,2/7/23 17:15,anonymous,EN,7,1,25,1, , , , , ,32,1, , , , , , , , ,5, , ,2,6, , ,1, ,1, ,1,2, ,1,1,1,1, , , , 
1494,2/7/23 17:13,2/7/23 17:17,0,100,259,1,2/7/23 17:17,anonymous,EN,7,3,10,1, , , , , ,27,1, , , , , , , , ,5, , ,2,5, , ,-1, ,1, ,1,1, ,1,1,1,1, , , , 
1495,2/7/23 17:16,2/7/23 17:19,0,100,149,1,2/7/23 17:19,anonymous,EN,6,1,59,1, , , , , ,33, ,1, , , , , , , ,5, , ,2,5, , ,0, ,1, ,1,3, ,2,2,3,2.333333333, , , , 
1496,2/7/23 17:18,2/7/23 17:20,0,100,88,1,2/7/23 17:20,anonymous,EN,5,3,37,1, , , , , ,26, , , ,1, , , , , ,5, , ,2,5, , ,-1, ,1, ,1,3, ,4,4,4,4, , , , 
1497,2/7/23 17:18,2/7/23 17:20,0,100,134,1,2/7/23 17:20,anonymous,EN,5,1,76, ,1, , , , ,28,1, , , , , , , , ,5, , , , ,5,3, ,0, ,1,1, ,6, , , , ,4,5,3,4
1498,2/7/23 17:19,2/7/23 17:23,0,100,228,1,2/7/23 17:23,anonymous,EN,7,1,68,1, , , , , ,35,1, , , , , , , , ,5, , , , ,6,5, ,0, ,1,1, ,6, , , , ,4,5,4,4.333333333
1499,2/7/23 17:20,2/7/23 17:24,0,100,219,1,2/7/23 17:24,anonymous,EN,5,1,44, ,1, , , , ,55,1, , , , , , , , ,6, , , , ,6,2, ,1, ,1,1, ,6, , , , ,4,5,4,4.333333333
1500,2/7/23 17:22,2/7/23 17:25,0,100,158,1,2/7/23 17:25,anonymous,EN,5,1,40, ,1, , , , ,26,1, , , , , , , , ,5, , , , ,6,3, ,-1, ,1,1, ,5, , , , ,5,4,5,4.666666667
1501,2/7/23 17:20,2/7/23 17:26,0,100,342,1,2/7/23 17:26,anonymous,EN,6,1,32, ,1, , , , ,48,1,1,1,1, , , , , ,6,TY, ,2,1, , ,0, ,1, ,1,4, ,4,1,2,2.333333333, , , , 
1502,2/7/23 17:22,2/7/23 17:26,0,100,234,1,2/7/23 17:26,anonymous,EN,6,1,50, ,1, , , , ,45,1, , , , , , , , ,6, , ,3,5, , ,1, ,1, ,1,2, ,3,2,3,2.666666667, , , , 
1503,2/7/23 17:24,2/7/23 17:27,0,100,157,1,2/7/23 17:27,anonymous,EN,5,1,60,1, , , , , ,39,1, , , , , , , , ,5,none, ,2,4, , ,1, ,1, ,1,3, ,3,3,3,3, , , , 
1504,2/7/23 17:27,2/7/23 17:29,0,100,111,1,2/7/23 17:29,anonymous,EN,6,1,42, ,1, , , , ,67,1, , , , , , , , ,4, , , , ,6,5, ,1, ,1,1, ,6, , , , ,6,6,5,5.666666667
1505,2/7/23 17:27,2/7/23 17:30,0,100,180,1,2/7/23 17:30,anonymous,EN,7,1,50,1, , , , , ,61,1, , , , , , , , ,3, , , , ,6,4, ,0, ,1,1, ,1, , , , ,5,4,3,4
1506,2/7/23 17:28,2/7/23 17:30,0,100,135,1,2/7/23 17:30,anonymous,EN,5,1,30, ,1, , , , ,20,1, , , , , , , , ,3, , ,2,3, , ,0, ,1, ,1,4, ,4,5,4,4.333333333, , , , 
1507,2/7/23 17:29,2/7/23 17:31,0,100,118,1,2/7/23 17:31,anonymous,EN,7,1,25,1, , , , , ,33,1, , , , , , , , ,5, , ,1,6, , ,-1, ,1, ,1,1, ,2,1,3,2, , , , 
1508,2/7/23 17:28,2/7/23 17:31,0,100,201,1,2/7/23 17:31,anonymous,EN,6,1,20, ,1, , , , ,59, , , ,1, , , , , ,6, , , , ,6,4, ,-1, ,1,1, ,5, , , , ,5,5,4,4.666666667
1509,2/7/23 17:31,2/7/23 17:35,0,100,214,1,2/7/23 17:35,anonymous,EN,5,1,20, ,1, , , , ,45,1, , , , , , , , ,5, , , , ,5,2, ,-1, ,1,1, ,5, , , , ,5,5,4,4.666666667
1510,2/7/23 17:33,2/7/23 17:35,0,100,129,1,2/7/23 17:35,anonymous,EN,6,1,40,1, , , , , ,36,1, , , , , , , , ,5, , ,2,5, , ,-1, ,1, ,1,4, ,2,4,3,3, , , , 
1511,2/7/23 17:33,2/7/23 17:36,0,100,146,1,2/7/23 17:36,anonymous,EN,6,1,35,1, , , , , ,39,1, , , , , , , , ,2, , , , ,6,2, ,1, ,1,1, ,4, , , , ,4,4,3,3.666666667
1512,2/7/23 17:36,2/7/23 17:40,0,100,220,1,2/7/23 17:40,anonymous,EN,5,3,50,1, , , , , ,37,1, , , , , , , , ,4, , , , ,5,3, ,0, ,1,1, ,4, , , , ,4,4,4,4
1513,2/7/23 17:38,2/7/23 17:41,0,100,163,1,2/7/23 17:41,anonymous,EN,5,3,60,1, , , , , ,37,1, , , , , , , , ,3, , ,2,5, , ,1, ,1, ,1,3, ,3,4,3,3.333333333, , , , 
1514,2/7/23 17:37,2/7/23 17:41,0,100,240,1,2/7/23 17:41,anonymous,EN,6,1,39,1, , , , , ,62,1, , , , , , , , ,4, , ,2,5, , ,0, ,1, ,1,2, ,2,2,3,2.333333333, , , , 
1515,2/7/23 17:31,2/7/23 17:41,0,100,612,1,2/7/23 17:41,anonymous,EN,5,3,38,1, , , , , ,28, , , ,1, , , , , ,4, , ,4,4, , ,1, ,1, ,1,3, ,4,4,4,4, , , , 
1516,2/7/23 17:45,2/7/23 17:48,0,100,170,1,2/7/23 17:48,anonymous,EN,6,1,5, ,1, , , , ,45,1, , , , , , , , ,5, , , , ,6,1, ,0, ,1,1, ,6, , , , ,6,6,4,5.333333333
1517,2/7/23 17:46,2/7/23 17:48,0,100,149,1,2/7/23 17:48,anonymous,EN,6,1,10,1, , , , , ,48, , ,1, , , , , , ,6, , ,2,5, , ,0, ,1, ,1,1, ,1,2,1,1.333333333, , , , 
1518,2/7/23 17:44,2/7/23 17:49,0,100,278,1,2/7/23 17:49,anonymous,EN,5,1,30,1, , , , , ,28, ,1, , , , , , , ,4, , ,2,4, , ,-1, , , , ,3, ,3,4,4,3.666666667, , , , 
1519,2/7/23 17:45,2/7/23 17:50,0,100,285,1,2/7/23 17:50,anonymous,EN,5,1,9, ,1, , , , ,64,1, , , , , , , , ,5, , , , ,6,3, ,-1, ,1,1, ,4, , , , ,4,4,4,4
1520,2/7/23 17:50,2/7/23 17:55,0,100,279,1,2/7/23 17:55,anonymous,EN,7,1,29, ,1, , , , ,68,1, , , , , , , , ,3,The reason most policemen are rightwing is because the left doesn't support the police and they couldn't do the job anyway., , , ,6,4, ,0, ,1,1, ,4, , , , ,4,5,5,4.666666667
1521,2/7/23 17:51,2/7/23 17:55,0,100,254,1,2/7/23 17:55,anonymous,EN,7,1,50, ,1, , , , ,62,1, , , , , , , , ,3, , ,2,3, , ,-1, ,1, ,1,2, ,1,1,3,1.666666667, , , , 
1522,2/7/23 17:51,2/7/23 17:55,0,100,273,1,2/7/23 17:55,anonymous,EN,5,1,50, ,1, , , , , ,1, , , , , , , , ,4, , , , ,6,2, ,-1, ,1,1, ,4, , , , ,5,5,4,4.666666667
1523,2/7/23 17:56,2/7/23 17:58,0,100,97,1,2/7/23 17:58,anonymous,EN,6,1,22,1, , , , , ,48,1, , , , , , , , ,2, , ,4,3, , ,0, ,1, ,1,4, ,3,3,3,3, , , , 
1524,2/7/23 17:58,2/7/23 18:00,0,100,126,1,2/7/23 18:00,anonymous,EN,7,1,0,1, , , , , ,55,1, , , , , , , , ,6, , ,2,2, , ,0, ,1, ,1,6, ,5,6,4,5, , , , 
1525,2/7/23 17:57,2/7/23 18:00,0,100,158,1,2/7/23 18:00,anonymous,EN,5,1,31,1, , , , , ,38,1, ,1, , , , , , ,2, , ,2,2, , ,-1, ,1, ,1,3, ,1,3,3,2.333333333, , , , 
1526,2/7/23 17:57,2/7/23 18:00,0,100,178,1,2/7/23 18:00,anonymous,EN,5,1,40,1, , , , , ,34, , , ,1, , , , , ,6,Picture guidance may help, ,2,2, , ,1, ,1, ,1,3, ,5,4,4,4.333333333, , , , 
1527,2/7/23 17:56,2/7/23 18:03,0,100,390,1,2/7/23 18:03,anonymous,EN,5,1,35, ,1, , , , ,60,1, , , , , , , , ,2, , , , ,5,1, ,1, ,1,1, ,6, , , , ,6,6,4,5.333333333
1528,2/7/23 18:02,2/7/23 18:06,0,100,264,1,2/7/23 18:06,anonymous,EN,7,1,50, ,1, , , , ,39, ,1, , , , , , , ,4, , , , ,6,5, ,1, ,1,1, ,3, , , , ,4,4,1,3
1529,2/7/23 18:04,2/7/23 18:07,0,100,193,1,2/7/23 18:07,anonymous,EN,5,3,50, ,1, , , , ,33,1, , , , , , , , ,5, , , , ,6,5, ,-1, ,1,1, ,3, , , , ,3,3,3,3
1530,2/7/23 18:05,2/7/23 18:08,0,100,128,1,2/7/23 18:08,anonymous,EN,7,1,100,1, , , , , ,32,1, , , , , , , , ,2, , ,4,4, , ,1, ,1, ,1,4, ,4,4,6,4.666666667, , , , 
1531,2/7/23 18:05,2/7/23 18:10,0,100,261,1,2/7/23 18:10,anonymous,EN,6,1,50, ,1, , , , ,70,1, , , , , , , , ,5, , , , ,6,4, ,0, ,1,1, ,4, , , , ,4,4,4,4
1532,2/7/23 18:10,2/7/23 18:12,0,100,103,1,2/7/23 18:12,anonymous,EN,7,1,92,1, , , , , ,34, , ,1, , , , , , ,6, , ,2,4, , ,0, ,1, ,1,5, ,4,5,6,5, , , , 
1533,2/7/23 18:11,2/7/23 18:14,0,100,154,1,2/7/23 18:14,anonymous,EN,5,1,50,1, , , , , ,26,1, , , , , , , , ,2, , ,2,5, , ,-1, ,1, ,1,4, ,4,3,3,3.333333333, , , , 
1534,2/7/23 18:10,2/7/23 18:15,0,100,273,1,2/7/23 18:15,anonymous,EN,5,1,40,1, , , , , ,49,1, , , , , , , , ,3,Everything was clear.  Thank you!, , , ,6,1, ,1, ,1,1, ,4, , , , ,6,5,3,4.666666667
1535,2/7/23 18:13,2/7/23 18:16,0,100,190,1,2/7/23 18:16,anonymous,EN,6,1,30,1, , , ,1,Martian,30, ,1, , , , , , , ,6,Watch out for crackheads, , , ,6,2, ,-1, ,1,1, ,3, , , , ,6,5,3,4.666666667
1536,2/7/23 18:17,2/7/23 18:19,0,100,126,1,2/7/23 18:19,anonymous,EN,6,1,60,1, , , , , ,24,1, , , , , , , , ,5,Thank you for the survey!, , , ,6,4, ,1, ,1,1, ,5, , , , ,5,5,3,4.333333333
1537,2/7/23 18:17,2/7/23 18:20,0,100,187,1,2/7/23 18:20,anonymous,EN,7,1,50,1, , , , , ,29,1, , , , , , , , ,5,Clear instructions, , , ,6,2, ,-1, ,1,1, ,1, , , , ,3,1,1,1.666666667
1538,2/7/23 18:14,2/7/23 18:20,0,100,346,1,2/7/23 18:20,anonymous,EN,6,1,59,1, , , , , ,48,1, , , , , , , , ,5, , ,3,3, , ,1, , , , ,3, ,3,2,2,2.333333333, , , , 
1539,2/7/23 17:57,2/7/23 18:24,0,100,1623,1,2/7/23 18:24,anonymous,EN,6,1,60, ,1, , , , ,48, , ,1, , , , , , ,5, , ,2,5, , ,1, ,1, ,1,4, ,3,3,1,2.333333333, , , , 
1540,2/7/23 18:22,2/7/23 18:26,0,100,200,1,2/7/23 18:26,anonymous,EN,7,1,75, ,1, , , , ,28,1, , , , , , , , ,2, , ,4,6, , ,-1, ,1, ,1,4, ,4,5,3,4, , , , 
1541,2/7/23 18:21,2/7/23 18:26,0,100,279,1,2/7/23 18:26,anonymous,EN,5,1,20,1, , , , , ,58, , ,1, , , , , , ,2, , , , ,6,6, ,0, ,1,1, ,3, , , , ,1,4,3,2.666666667
1542,2/7/23 18:24,2/7/23 18:27,0,100,164,1,2/7/23 18:27,anonymous,EN,5,1,50,1, , , , , ,67,1, , , , , , , , ,6,Politicization of the social sciences has led the country to poor policies., ,2,6, , ,0, ,1, ,1,3, ,3,4,1,2.666666667, , , , 
1543,2/7/23 18:27,2/7/23 18:30,0,100,167,1,2/7/23 18:30,anonymous,EN,6,1,10, ,1, , , , ,24,1, , , , , , , , ,5, , ,2,3, , ,1, ,1, ,1,4, ,3,3,3,3, , , , 
1544,2/7/23 18:27,2/7/23 18:30,0,100,160,1,2/7/23 18:30,anonymous,EN,4,3,17,1, , , , , ,24,1, , , , , , , , ,3, , ,2,6, , ,1, ,1, ,1,2, ,1,2,6,3, , , , 
1545,2/7/23 18:30,2/7/23 18:33,0,100,186,1,2/7/23 18:33,anonymous,EN,6,1,40, ,1, , , , ,27, ,1, , , , , , , ,2, , ,2,4, , ,0, ,1, ,1,4, ,4,5,4,4.333333333, , , , 
1546,2/7/23 18:30,2/7/23 18:33,0,100,199,1,2/7/23 18:33,anonymous,EN,5,1,50, ,1, , , , ,39,1, , , , , , , , ,3, , , , ,6,3, ,1, ,1,1, ,5, , , , ,6,6,4,5.333333333
1547,2/7/23 18:32,2/7/23 18:34,0,100,142,1,2/7/23 18:34,anonymous,EN,6,3,17, ,1, , , , ,30,1, , , , , , , , ,5,No, , , ,5,3, ,0, ,1,1, ,4, , , , ,5,5,5,5
1548,2/7/23 18:35,2/7/23 18:36,0,100,94,1,2/7/23 18:36,anonymous,EN,6,1,25, ,1, , , , ,58,1, , , , , , , , ,3, , ,2,6, , ,0, ,1, ,1,3, ,2,1,1,1.333333333, , , , 
1549,2/7/23 18:26,2/7/23 18:38,0,100,710,1,2/7/23 18:38,anonymous,EN,7,3,0, ,1, , , , ,21, , ,1, , , , , , ,2, , ,2,6, , ,-1, ,1, ,1,1, ,1,1,1,1, , , , 
1550,2/7/23 18:34,2/7/23 18:39,0,100,265,1,2/7/23 18:39,anonymous,EN,6,1,29, ,1, , , , ,61,1, , , , , , , , ,5,Yes., , , ,6,4, ,-1, ,1,1, ,4, , , , ,5,5,5,5
1551,2/7/23 18:42,2/7/23 18:44,0,100,139,1,2/7/23 18:44,anonymous,EN,5,3,50,1, , , , , ,36,1, , , , , , , , ,2, , , , ,6,2, ,0, ,1,1, ,3, , , , ,4,4,4,4
1552,2/7/23 18:43,2/7/23 18:45,0,100,128,1,2/7/23 18:45,anonymous,EN,5,1,50, ,1, , , , ,32,1, , , , , , , , ,4, , , , ,4,3, ,1, ,1,1, ,4, , , , ,5,4,4,4.333333333
1553,2/7/23 18:42,2/7/23 18:46,0,100,211,1,2/7/23 18:46,anonymous,EN,5,1,56, ,1, , , , ,59,1, , , , , , , , ,5, , ,2,6, , ,-1, ,1, ,1,2, ,1,1,1,1, , , , 
1554,2/7/23 18:44,2/7/23 18:47,0,100,210,1,2/7/23 18:47,anonymous,EN,7,1,5,1, , , , , ,40,1, , , , , , , , ,5,The instructions were clear, , , ,6,4, ,-1, ,1,1, ,4, , , , ,2,2,4,2.666666667
1555,2/7/23 18:45,2/7/23 18:48,0,100,208,1,2/7/23 18:48,anonymous,EN,6,1,10, ,1, , , , ,35,1, , , , , , , , ,5,"The instructions were clear except for the first question about how the professors felt about their political ideology influncing their work. I selected ""not sure"" but I would have preferred an option ""information not available.""", ,2,4, , ,0, ,1, ,1,4, ,2,4,3,3, , , , 
1556,2/7/23 18:47,2/7/23 18:50,0,100,160,1,2/7/23 18:50,anonymous,EN,4,3,95, ,1, , , , ,50, ,1, , , , , , , ,3, , , , ,4,4, ,1, , , , ,4, , , , ,4,3,4,3.666666667
1557,2/7/23 18:47,2/7/23 18:51,0,100,202,1,2/7/23 18:51,anonymous,EN,5,3,36,1, , , , , ,35, , , ,1, , , , , ,6, , , , ,6,3, ,-1, ,1,1, ,5, , , , ,4,3,2,3
1558,2/7/23 18:50,2/7/23 18:51,0,100,98,1,2/7/23 18:51,anonymous,EN,6,1,50,1, , , , , ,43,1, , , , , , , , ,3, , ,2,6, , ,1, ,1, ,1,2, ,2,1,2,1.666666667, , , , 
1559,2/7/23 18:50,2/7/23 18:52,0,100,130,1,2/7/23 18:52,anonymous,EN,7,1,100, ,1, , , , , ,1, , , , , , , , ,5, , ,2,5, , ,0, ,1, ,1,2, ,2,1,1,1.333333333, , , , 
1560,2/7/23 18:48,2/7/23 18:56,0,100,500,1,2/7/23 18:56,anonymous,EN,5,3,0,1, , , , , ,47,1, , , , , , , , ,4, , , , ,5,3, ,0, ,1,1, ,3, , , , ,4,2,3,3
1561,2/7/23 18:55,2/7/23 18:58,0,100,145,1,2/7/23 18:58,anonymous,EN,5,1,72, ,1, , , , ,45,1, , , , , , , , ,6, , ,2,6, , ,-1, ,1, ,1,4, ,3,3,2,2.666666667, , , , 
1562,2/7/23 18:57,2/7/23 19:01,0,100,247,1,2/7/23 19:01,anonymous,EN,6,1,50,1, , , , , ,56,1, , , , , , , , ,5, , ,2,5, , ,1, ,1, ,1,2, ,1,2,1,1.333333333, , , , 
1563,2/7/23 18:58,2/7/23 19:02,0,100,214,1,2/7/23 19:02,anonymous,EN,5,3,50,1, , , , , ,46,1, , , , , , , , ,3, , , , ,6,3, ,0, ,1,1, ,4, , , , ,3,3,3,3
1564,2/7/23 19:00,2/7/23 19:03,0,100,163,1,2/7/23 19:03,anonymous,EN,5,1,40, , ,1, , , ,49,1, , , , , , , , ,5, , , , ,6,3, ,1, ,1,1, ,5, , , , ,4,5,4,4.333333333
1565,2/7/23 19:02,2/7/23 19:07,0,100,311,1,2/7/23 19:07,anonymous,EN,5,1,16,1, , , , , ,69,1, , , , , , , , ,4, , , , ,6,3, ,-1, ,1,1, ,3, , , , ,5,4,3,4
1566,2/7/23 19:07,2/7/23 19:10,0,100,190,1,2/7/23 19:10,anonymous,EN,5,1,29,1, , , , , ,46,1,1, , , , , , , ,5, , , , ,5,2, ,1, , , , ,4, , , , ,5,5,4,4.666666667
1567,2/7/23 18:53,2/7/23 19:12,0,100,1157,1,2/7/23 19:12,anonymous,EN,6,1,58, ,1, , , , ,41, , ,1, , , , , , ,5,Everything was clear!, ,2,4, , ,0, ,1, ,1,4, ,4,4,4,4, , , , 
1568,2/7/23 19:11,2/7/23 19:13,0,100,139,1,2/7/23 19:13,anonymous,EN,6,3,40,1, , , , , ,30, ,1, , , , , , , ,4,Thanks, , , ,6,2, ,-1, ,1,1, ,5, , , , ,4,5,4,4.333333333
1569,2/7/23 19:12,2/7/23 19:14,0,100,121,1,2/7/23 19:14,anonymous,EN,5,2,48, ,1, , , , ,29, ,1, , , , , , , ,5, , , , ,4,4, ,0, ,1,1, ,5, , , , ,4,5,4,4.333333333
1570,2/7/23 19:11,2/7/23 19:15,0,100,221,1,2/7/23 19:15,anonymous,EN,6,1,58, ,1, , , , ,32,1, , , , , , , , ,6, , ,2,4, , ,1, ,1, ,1,4, ,2,3,3,2.666666667, , , , 
1571,2/7/23 19:18,2/7/23 19:21,0,100,152,1,2/7/23 19:21,anonymous,EN,5,1,51,1, , , , , ,35,1, , , , , , , , ,5, , ,2,2, , ,1, ,1, ,1,5, ,5,5,5,5, , , , 
1572,2/7/23 19:20,2/7/23 19:22,0,100,117,1,2/7/23 19:22,anonymous,EN,6,1,10,1, , , , , ,36,1, , , , , , , , ,5, , ,1,5, , ,-1, ,1, ,1,2, ,2,3,1,2, , , , 
1573,2/7/23 19:20,2/7/23 19:24,0,100,227,1,2/7/23 19:24,anonymous,EN,5,1,50, ,1, , , , ,39,1, , , , , , , , ,5, , , , ,3,3, ,1, ,1,1, ,4, , , , ,3,4,4,3.666666667
1574,2/7/23 19:17,2/7/23 19:26,0,100,541,1,2/7/23 19:26,anonymous,EN,5,2,28, ,1, , , , ,32,1, , , , , , , , ,5, , ,2,4, , ,-1, ,1, ,1,1, ,4,5,3,4, , , , 
1575,2/7/23 19:28,2/7/23 19:30,0,100,155,1,2/7/23 19:31,anonymous,EN,4,1,30,1, , , , , ,42,1, , , , , , , , ,6, , , , ,6,4, ,0, ,1,1, ,4, , , , ,4,4,4,4
1576,2/7/23 19:29,2/7/23 19:31,0,100,115,1,2/7/23 19:31,anonymous,EN,6,1,32, ,1, , , , ,45,1, , , , , , , , ,6, , ,2,5, , ,-1, ,1, ,1,2, ,2,3,3,2.666666667, , , , 
1577,2/7/23 19:28,2/7/23 19:31,0,100,191,1,2/7/23 19:31,anonymous,EN,7,1,50,1, , , , , ,55,1, , , , , , , , ,5,Nothing to add., , , ,6,4, ,0, ,1,1, ,5, , , , ,5,5,5,5
1578,2/7/23 19:28,2/7/23 19:32,0,100,240,1,2/7/23 19:32,anonymous,EN,5,1,34, ,1, , , , ,48,1, , , , , , , , ,3, , , , ,6,2, ,-1, ,1,1, ,4, , , , ,5,5,4,4.666666667
1579,2/7/23 19:22,2/7/23 19:32,0,100,599,1,2/7/23 19:32,anonymous,EN,6,1,20, ,1, , , , ,47,1, , , , , , , , ,2, , ,2,1, , ,0, ,1, ,1,4, ,5,5,4,4.666666667, , , , 
1580,2/7/23 19:28,2/7/23 19:33,0,100,297,1,2/7/23 19:33,anonymous,EN,7,3,18, ,1, , , , ,56,1, , , , , , , , ,3, , , , ,6,5, ,-1, ,1,1, ,5, , , , ,6,6,5,5.666666667
1581,2/7/23 19:35,2/7/23 19:38,0,100,186,1,2/7/23 19:38,anonymous,EN,6,1,33,1, , , , , ,52,1, , , , , , , , ,6, , ,2,4, , ,1, ,1, ,1,3, ,2,2,3,2.333333333, , , , 
1582,2/7/23 19:37,2/7/23 19:39,0,100,105,1,2/7/23 19:39,anonymous,EN,5,1,53,1, , , , , ,42,1, , , , , , , , ,4, , ,2,4, , ,-1, ,1, ,1,3, ,4,4,4,4, , , , 
1583,2/7/23 19:36,2/7/23 19:41,0,100,268,1,2/7/23 19:41,anonymous,EN,7,1,50,1, , , , , ,56,1, , , , , , , , ,5, , , , ,6,1, ,1, ,1,1, ,6, , , , ,5,5,5,5
1584,2/7/23 19:35,2/7/23 19:41,0,100,371,1,2/7/23 19:41,anonymous,EN,6,1,25,1, , , , , ,34,1, , , , , , , , ,4, , ,2,5, , ,0, ,1, ,1,4, ,3,4,3,3.333333333, , , , 
1585,2/7/23 19:38,2/7/23 19:41,0,100,233,1,2/7/23 19:42,anonymous,EN,5,3,51,1, , , , , ,41, ,1, , , , , , , ,3,It seems that college is where young people go to be indoctrinated now., ,2,6, , ,0, ,1, ,1,1, ,1,1,1,1, , , , 
1586,2/7/23 19:38,2/7/23 19:42,0,100,227,1,2/7/23 19:42,anonymous,EN,5,3,50, ,1, , , , ,20,1, , , , , , , , ,3, , ,2,4, , ,1, ,1, ,1,3, ,3,3,3,3, , , , 
1587,2/7/23 19:44,2/7/23 19:48,0,100,272,1,2/7/23 19:48,anonymous,EN,6,1,48, ,1, , , , ,47, , ,1, , , , , , ,3, , , , ,6,5, ,0, ,1,1, ,5, , , , ,6,6,4,5.333333333
1588,2/7/23 19:46,2/7/23 19:49,0,100,142,1,2/7/23 19:49,anonymous,EN,5,1,51, ,1, , , , ,42,1, , , , , , , , ,2, , , , ,6,5, ,-1, , , , ,5, , , , ,4,4,4,4
1589,2/7/23 19:45,2/7/23 19:49,0,100,214,1,2/7/23 19:49,anonymous,EN,5,1,6,1, , , , , ,75,1, , , , , , , , ,5, , , , ,7,6, ,1, ,1,1, ,4, , , , ,3,2,3,2.666666667
1590,2/7/23 19:56,2/7/23 19:58,0,100,92,1,2/7/23 19:58,anonymous,EN,5,1,41, ,1, , , , ,35,1, , , , , , , , ,3, , ,2,4, , ,-1, ,1, ,1,3, ,1,1,2,1.333333333, , , , 
1591,2/7/23 20:02,2/7/23 20:05,0,100,192,1,2/7/23 20:05,anonymous,EN,6,1,51, ,1, , , , ,56,1, , , , , , , , ,2, , , , ,6,3, ,0, ,1,1, ,6, , , , ,6,6,4,5.333333333
1592,2/7/23 20:07,2/7/23 20:09,0,100,104,1,2/7/23 20:09,anonymous,EN,6,1,58, ,1, , , , ,20,1, , , , , , , , ,3, , ,2,2, , ,0, ,1, ,1,4, ,5,5,4,4.666666667, , , , 
1593,2/7/23 20:07,2/7/23 20:11,0,100,257,1,2/7/23 20:11,anonymous,EN,7,1,7, ,1, , , , ,56,1, , , , , , , , ,2, , , , ,6,5, ,1, ,1,1, ,6, , , , ,6,6,6,6
