DummyID,Rang_ControlT_First_Click,Rang_ControlT_Last_Click,Rang_ControlT_Page_Submit,Rang_ControlT_Click_Count,Polit_Rang,Trust_Rang,Fund_Rang,Advice_Rang,Defer_Rang,Range_TrumpT_First_Click,Range_TrumpT_Last_Click,Range_TrumpT_Page_Submit,Range_TrumpT_Click_Count,Polit_Rang.0,Trust_Rang.0,Fund_Rang.0,Advice_Rang.0,Defer_Rang.0,Rang_BidenT_First_Click,Rang_BidenT_Last_Click,Rang_BidenT_Page_Submit,Rang_BidenT_Click_Count,Polit_Rang.1,Trust_Rang.1,Fund_Rang.1,Advice_Rang.1,Defer_Rang.1,PolitAllRang,TrustAllRang,FundAllRang,AdviceAllRang,DeferALlRang,Donate,Ideology,PolParty,Vote,VigAtts__1,Gender__1,Gender__2,Gender__3,Gender__4,Gender__5,Gender__5_TEXT,Age,Race__1,Race__2,Race__3,Race__4,Race__5,Race__6,Race__7,Race__8,Race__9,Education_,Open_,PolitRang,RangContCond,RangBidenCond,RangTrumpCond,RangCond,TrustRang,AdviceRang,DeferRang,FundRang,SupportRang,SupportAllRang,TrumpDummy,BidenDummy,TrumpxIdeo,BidenxIdeo,ZIdeology,Ideo_2,Condition
485,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,78.768,96.705,98.608,6,4,6,5,6,5,4,5,4,5,3,1,5,2,2,59,1,NA,NA,NA,NA,,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,6,,4,0,-1,0,-1,6,6,5,5,5.333333333,4,0,1,0,1.048316706,1.048316706,1,Biden
486,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2.915,61.899,62.606,40,6,3,2,3,2,1,6,4,4,3,1,6,2,1,37,1,NA,NA,NA,NA,,61,1,NA,NA,NA,NA,NA,NA,NA,NA,6,,6,0,-1,0,-1,3,3,2,2,2.333333333,3.666666667,0,1,0,1.635219613,1.635219613,2,Biden
487,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0.877,41.038,41.063,14,3,4,4,4,3,2,4,4,4,4,2,5,1,1,69,NA,1,NA,NA,NA,,30,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,3,0,-1,0,-1,4,4,3,4,3.666666667,4,0,1,0,1.048316706,1.048316706,1,Biden
488,3.014,19.8,20.416,10,5,5,5,5,5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,4,5,4,5,4,2,7,1,1,98,1,NA,NA,NA,NA,,62,1,NA,NA,NA,NA,NA,NA,NA,NA,2,no comment,5,2,0,0,0,5,5,5,5,5,4.333333333,0,0,0,0,2.22212252,3,Control
489,5.528,22.268,27.168,7,4,3,3,4,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,3,4,3,4,5,1,4,3,2,70,1,NA,NA,NA,NA,,18,NA,1,NA,NA,NA,NA,NA,NA,NA,2,,4,2,0,0,0,3,4,4,3,3.666666667,4,0,0,0,0,0.461413799,0,Control
490,NA,NA,NA,NA,0,0,0,0,0,26.261,48.392,49.717,6,5,2,2,2,3,NA,NA,NA,NA,0,0,0,0,0,3,4,5,5,5,1,2,2,2,50,NA,1,NA,NA,NA,,27,NA,NA,NA,1,NA,NA,NA,NA,NA,6,,5,0,0,1,1,2,2,3,2,2.333333333,5,1,0,-0.712392015,0,-0.712392015,-2,Trump
491,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,10.058,72.738,73.298,29,5,5,5,5,4,4,5,5,5,4,2,2,3,2,51,1,NA,NA,NA,NA,,31,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,5,0,-1,0,-1,5,5,4,5,4.666666667,4.666666667,0,1,0,-0.712392015,-0.712392015,-2,Biden
492,NA,NA,NA,NA,0,0,0,0,0,24.763,154.327,157.441,15,5,1,2,1,3,NA,NA,NA,NA,0,0,0,0,0,4,5,5,2,3,1,1,2,2,55,NA,1,NA,NA,NA,,62,1,NA,NA,NA,NA,NA,NA,NA,NA,5,"I have no idea if the park rangers actually advocated for Trump or not, although I would think that is something federal employees cannot do in the role as an employee or organization, as distinct from doing so as private citizens. I rated it as if I was true, if to me appalling.",5,0,0,1,1,1,1,3,2,2,3.333333333,1,0,-1.299294923,0,-1.299294923,-3,Trump
493,53.989,91.868,95.283,5,3,5,4,5,3,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,4,5,4,5,3,1,6,1,1,70,NA,1,NA,NA,NA,,94,1,NA,NA,NA,NA,NA,NA,NA,NA,5,n/a,3,2,0,0,0,5,5,3,4,4,4,0,0,0,0,1.635219613,2,Control
494,NA,NA,NA,NA,0,0,0,0,0,6.501,211.8,212.402,27,3,3,4,3,4,NA,NA,NA,NA,0,0,0,0,0,3,3,4,3,4,1,6,1,1,0,NA,1,NA,NA,NA,,65,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,3,0,0,1,1,3,3,4,4,3.666666667,3.666666667,1,0,1.635219613,0,1.635219613,2,Trump
495,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,5.904,69.75,70.882,10,5,4,4,1,1,5,4,4,1,1,1,1,2,2,50,1,NA,NA,NA,NA,,41,NA,1,NA,NA,NA,NA,NA,NA,NA,6,,5,0,-1,0,-1,4,1,1,4,2,2,0,1,0,-1.299294923,-1.299294923,-3,Biden
496,6.641,83.76,84.588,6,2,4,5,4,5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,3,4,4,4,2,6,1,1,50,1,NA,NA,NA,NA,,36,NA,1,NA,NA,NA,NA,NA,NA,NA,2,,2,2,0,0,0,4,4,5,5,4.666666667,4,0,0,0,0,1.635219613,2,Control
497,62.051,93.885,110.506,5,1,5,4,4,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,1,5,4,4,4,1,7,3,1,5,1,NA,NA,NA,NA,,57,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,1,2,0,0,0,5,4,4,4,4,4,0,0,0,0,2.22212252,3,Control
498,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,284.04,297.374,300.151,5,4,5,5,6,4,3,6,6,6,5,2,1,2,2,50,1,NA,NA,NA,NA,,18,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,4,0,-1,0,-1,5,6,4,5,5,5.666666667,0,1,0,-1.299294923,-1.299294923,-3,Biden
499,NA,NA,NA,NA,0,0,0,0,0,8.351,95.807,96.847,27,3,2,2,1,3,NA,NA,NA,NA,0,0,0,0,0,1,2,3,1,2,1,3,2,3,45,NA,1,NA,NA,NA,,35,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,3,0,0,1,1,2,1,3,2,2,2,1,0,-0.125489108,0,-0.125489108,-1,Trump
500,44.813,69.883,71.681,5,4,4,4,4,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,4,4,4,4,4,1,4,3,3,50,1,NA,NA,NA,NA,,28,1,NA,NA,NA,NA,NA,NA,NA,NA,2,,4,2,0,0,0,4,4,4,4,4,4,0,0,0,0,0.461413799,0,Control
501,53.796,82.889,86.886,6,1,5,5,5,5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,5,5,5,5,1,6,1,1,10,1,NA,NA,NA,NA,,44,1,NA,NA,NA,NA,NA,NA,NA,NA,6,Thank you!,1,2,0,0,0,5,5,5,5,5,5,0,0,0,0,1.635219613,2,Control
502,NA,NA,NA,NA,0,0,0,0,0,13.087,147.473,148.6,12,3,3,3,1,2,NA,NA,NA,NA,0,0,0,0,0,3,3,4,3,3,1,4,3,2,51,1,NA,NA,NA,NA,,34,NA,NA,1,NA,NA,NA,NA,NA,NA,3,,3,0,0,1,1,3,1,2,3,2,3.333333333,1,0,0.461413799,0,0.461413799,0,Trump
503,NA,NA,NA,NA,0,0,0,0,0,127.343,154.578,156.037,6,4,3,4,4,3,NA,NA,NA,NA,0,0,0,0,0,3,4,4,4,4,3,6,2,2,73,1,NA,NA,NA,NA,,44,1,NA,NA,NA,NA,NA,NA,NA,NA,6,,4,0,0,1,1,3,4,3,4,3.666666667,4,1,0,1.635219613,0,1.635219613,2,Trump
504,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,132.138,170.377,177.448,6,5,5,6,6,5,5,5,5,6,5,2,4,4,3,5,1,NA,NA,NA,NA,,66,1,NA,NA,NA,NA,NA,NA,NA,NA,6,"Instructions were very clear. Interesting topic!  Get outdoors Park Rangers of America is a praiseworthy organization, but should be an apolitical organization since it is partially funded by federal funding sources,",5,0,-1,0,-1,5,6,5,6,5.666666667,5.333333333,0,1,0,0.461413799,0.461413799,0,Biden
505,3.511,82.981,87.146,10,4,4,5,5,5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,4,4,5,5,5,2,5,3,2,50,1,NA,NA,NA,NA,,22,1,NA,NA,NA,NA,NA,NA,NA,NA,5,good,4,2,0,0,0,4,5,5,5,5,5,0,0,0,0,1.048316706,1,Control
506,NA,NA,NA,NA,0,0,0,0,0,87.707,121.883,124.615,6,3,1,2,3,3,NA,NA,NA,NA,0,0,0,0,0,3,3,3,3,3,1,4,3,3,39,NA,1,NA,NA,NA,,65,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,3,0,0,1,1,1,3,3,2,2.666666667,3,1,0,0.461413799,0,0.461413799,0,Trump
507,103.075,134.9,135.671,13,1,3,4,5,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,4,4,5,4,3,4,3,2,56,1,NA,NA,NA,NA,,29,NA,NA,NA,1,NA,NA,NA,NA,NA,5,,1,2,0,0,0,3,5,4,4,4.333333333,4.333333333,0,0,0,0,0.461413799,0,Control
508,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,115.897,133.162,153.555,5,5,5,5,5,5,5,4,5,5,5,2,4,2,1,100,NA,1,NA,NA,NA,,21,NA,1,NA,NA,NA,NA,NA,NA,NA,5,,5,0,-1,0,-1,5,5,5,5,5,5,0,1,0,0.461413799,0.461413799,0,Biden
509,NA,NA,NA,NA,0,0,0,0,0,60.614,80.23,82.635,5,5,1,1,1,1,NA,NA,NA,NA,0,0,0,0,0,5,3,3,2,3,1,3,2,2,60,NA,1,NA,NA,NA,,41,NA,NA,NA,1,NA,NA,NA,NA,NA,5,,5,0,0,1,1,1,1,1,1,1,2.666666667,1,0,-0.125489108,0,-0.125489108,-1,Trump
510,0.93,43.694,44.598,15,2,5,4,5,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,3,5,4,6,4,1,3,2,2,65,1,NA,NA,NA,NA,,25,NA,NA,1,NA,NA,NA,NA,NA,NA,5,,2,2,0,0,0,5,5,4,4,4.333333333,4.666666667,0,0,0,0,-0.125489108,-1,Control
511,NA,NA,NA,NA,0,0,0,0,0,7.574,163.171,164.5,37,4,4,3,2,3,NA,NA,NA,NA,0,0,0,0,0,3,3,3,3,3,1,4,3,3,50,1,NA,NA,NA,NA,,36,1,NA,NA,NA,NA,NA,NA,NA,NA,2,,4,0,0,1,1,4,2,3,3,2.666666667,3,1,0,0.461413799,0,0.461413799,0,Trump
512,NA,NA,NA,NA,0,0,0,0,0,4.334,17.701,31.059,9,4,5,5,5,5,NA,NA,NA,NA,0,0,0,0,0,4,5,5,4,4,2,1,2,2,66,1,NA,NA,NA,NA,,26,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,4,0,0,1,1,5,5,5,5,5,4.333333333,1,0,-1.299294923,0,-1.299294923,-3,Trump
513,NA,NA,NA,NA,0,0,0,0,0,93.791,115.331,117.618,6,5,1,2,1,3,NA,NA,NA,NA,0,0,0,0,0,2,5,5,5,4,3,1,2,2,63,1,NA,NA,NA,NA,,40,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,5,0,0,1,1,1,1,3,2,2,4.666666667,1,0,-1.299294923,0,-1.299294923,-3,Trump
514,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,17.201,25.895,29.114,5,5,4,5,4,4,4,5,5,4,4,2,1,2,2,69,1,NA,NA,NA,NA,,18,NA,1,NA,NA,NA,NA,NA,NA,NA,2,,5,0,-1,0,-1,4,4,4,5,4.333333333,4.333333333,0,1,0,-1.299294923,-1.299294923,-3,Biden
515,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,1.68,336.177,337.169,22,4,5,5,5,4,4,5,5,5,4,2,4,3,2,45,1,NA,NA,NA,NA,,70,1,NA,NA,NA,NA,NA,NA,NA,NA,3,Very clear.,4,0,-1,0,-1,5,5,4,5,4.666666667,4.666666667,0,1,0,0.461413799,0.461413799,0,Biden
516,34.474,64.279,65.006,20,2,5,4,5,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,4,4,4,4,3,4,3,3,33,1,NA,NA,NA,NA,,24,NA,NA,1,NA,NA,NA,NA,NA,NA,1,,2,2,0,0,0,5,5,4,4,4.333333333,4,0,0,0,0,0.461413799,0,Control
517,NA,NA,NA,NA,0,0,0,0,0,197.369,217.334,218.075,7,4,2,1,2,2,NA,NA,NA,NA,0,0,0,0,0,2,5,3,5,4,1,3,2,2,50,1,NA,NA,NA,NA,,27,NA,NA,NA,1,NA,NA,NA,NA,NA,5,,4,0,0,1,1,2,2,2,1,1.666666667,4,1,0,-0.125489108,0,-0.125489108,-1,Trump
518,NA,NA,NA,NA,0,0,0,0,0,46.993,315.428,316.502,21,2,2,4,2,3,NA,NA,NA,NA,0,0,0,0,0,2,2,4,4,4,3,4,3,1,39,1,NA,NA,NA,NA,,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,,2,0,0,1,1,2,2,3,4,3,4,1,0,0.461413799,0,0.461413799,0,Trump
519,NA,NA,NA,NA,0,0,0,0,0,328.197,391.877,403.1,10,4,2,1,4,1,NA,NA,NA,NA,0,0,0,0,0,4,3,1,3,1,3,3,4,1,90,NA,1,NA,NA,NA,,25,NA,1,1,NA,NA,NA,NA,NA,NA,2,,4,0,0,1,1,2,4,1,1,2,1.666666667,1,0,-0.125489108,0,-0.125489108,-1,Trump
520,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,46.047,69.57,70.385,6,4,4,3,4,4,3,5,3,5,4,3,4,3,1,60,NA,1,NA,NA,NA,,23,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,4,0,-1,0,-1,4,4,4,3,3.666666667,4,0,1,0,0.461413799,0.461413799,0,Biden
521,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,3.375,105.169,170.184,19,5,3,5,4,5,2,5,6,5,4,2,3,3,3,60,1,NA,NA,NA,NA,,32,1,NA,NA,NA,NA,NA,NA,NA,NA,5,Thanks!,5,0,-1,0,-1,3,4,5,5,4.666666667,5,0,1,0,-0.125489108,-0.125489108,-1,Biden
522,3.535,16.083,17.076,8,4,5,4,5,6,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,5,4,5,5,5,2,7,1,1,93,NA,1,NA,NA,NA,,81,1,NA,NA,NA,NA,NA,NA,NA,NA,6,"No comment for now
",4,2,0,0,0,5,5,6,4,5,5,0,0,0,0,2.22212252,3,Control
523,6.604,120.135,121.486,12,6,5,6,4,5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,5,5,5,6,6,2,5,1,1,77,1,NA,NA,NA,NA,,54,NA,NA,1,NA,NA,NA,NA,NA,NA,5,Thank you.,6,2,0,0,0,5,4,5,6,5,5.666666667,0,0,0,0,1.048316706,1,Control
524,NA,NA,NA,NA,0,0,0,0,0,16.514,87.989,89.858,31,6,2,3,4,3,NA,NA,NA,NA,0,0,0,0,0,5,2,3,4,3,1,3,3,3,43,1,NA,NA,NA,NA,,29,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,6,0,0,1,1,2,4,3,3,3.333333333,3.333333333,1,0,-0.125489108,0,-0.125489108,-1,Trump
525,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,18.414,107.722,108.75,10,2,4,3,5,4,2,5,5,5,4,1,2,2,2,90,1,NA,NA,NA,NA,,25,1,1,NA,NA,NA,NA,NA,NA,NA,5,,2,0,-1,0,-1,4,5,4,3,4,4.666666667,0,1,0,-0.712392015,-0.712392015,-2,Biden
526,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2.595,76.652,77.766,9,4,6,5,5,4,2,5,5,5,4,2,2,2,2,100,1,NA,NA,NA,NA,,32,NA,1,NA,NA,NA,NA,NA,NA,NA,2,,4,0,-1,0,-1,6,5,4,5,4.666666667,4.666666667,0,1,0,-0.712392015,-0.712392015,-2,Biden
527,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,89.848,109.58,110.54,5,3,4,4,4,4,2,4,5,5,5,1,1,2,2,50,NA,1,NA,NA,NA,,22,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,3,0,-1,0,-1,4,4,4,4,4,5,0,1,0,-1.299294923,-1.299294923,-3,Biden
528,NA,NA,NA,NA,0,0,0,0,0,53.041,107.194,108.859,9,5,5,5,5,4,NA,NA,NA,NA,0,0,0,0,0,4,4,5,5,4,2,7,2,1,9,NA,1,NA,NA,NA,,54,NA,NA,1,NA,NA,NA,NA,NA,NA,6,educative,5,0,0,1,1,5,5,4,5,4.666666667,4.666666667,1,0,2.22212252,0,2.22212252,3,Trump
529,36.461,87.686,88.599,19,1,5,5,6,5,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,1,5,5,6,5,2,1,2,2,50,NA,NA,1,NA,NA,,37,1,NA,NA,NA,NA,NA,NA,NA,NA,4,"The instructions were very clear, thank you for writing the questions well! (you may be surprised at some of the stuff I come across in studies). Also, now I’m really mad I can’t go to a park (it’s 2:00AM). 
Thanks and good luck with your research!",1,2,0,0,0,5,6,5,5,5.333333333,5.333333333,0,0,0,0,-1.299294923,-3,Control
530,NA,NA,NA,NA,0,0,0,0,0,16.614,24.908,25.961,5,4,4,2,2,2,NA,NA,NA,NA,0,0,0,0,0,3,5,5,5,5,1,3,2,2,35,1,NA,NA,NA,NA,,41,1,NA,NA,NA,NA,NA,NA,NA,NA,6,,4,0,0,1,1,4,2,2,2,2,5,1,0,-0.125489108,0,-0.125489108,-1,Trump
531,71.109,119.291,121.001,5,2,4,5,5,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,4,5,5,4,3,3,2,2,27,1,NA,NA,NA,NA,,74,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,2,2,0,0,0,4,5,4,5,4.666666667,4.666666667,0,0,0,0,-0.125489108,-1,Control
532,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,68.906,258.919,264.304,7,2,4,4,4,4,2,5,4,4,4,2,4,1,1,75,1,NA,NA,NA,NA,,37,1,NA,NA,NA,NA,NA,NA,NA,NA,2,,2,0,-1,0,-1,4,4,4,4,4,4,0,1,0,0.461413799,0.461413799,0,Biden
533,2.933,56.992,57.782,21,6,4,4,5,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,4,4,4,4,5,2,1,2,2,76,NA,1,NA,NA,NA,,24,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,6,2,0,0,0,4,5,4,4,4.333333333,4.333333333,0,0,0,0,-1.299294923,-3,Control
534,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,15.892,63.476,64.501,10,5,3,3,2,3,3,3,4,4,4,1,2,3,3,33,1,NA,NA,NA,NA,,34,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,5,0,-1,0,-1,3,2,3,3,2.666666667,4,0,1,0,-0.712392015,-0.712392015,-2,Biden
535,3.574,106.625,107.322,40,3,5,1,4,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,4,3,3,4,4,1,2,2,3,72,NA,1,NA,NA,NA,,28,1,1,NA,NA,NA,NA,NA,NA,NA,5,,3,2,0,0,0,5,4,4,1,3,3.666666667,0,0,0,0,-0.712392015,-2,Control
536,40.627,76.826,77.78,6,4,5,5,5,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,4,5,5,5,4,1,7,2,2,50,1,NA,NA,NA,NA,,34,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,4,2,0,0,0,5,5,4,5,4.666666667,4.666666667,0,0,0,0,2.22212252,3,Control
537,NA,NA,NA,NA,0,0,0,0,0,62.747,173.625,174.049,13,2,4,4,4,4,NA,NA,NA,NA,0,0,0,0,0,2,5,4,4,4,1,4,1,1,13,1,NA,NA,NA,NA,,39,1,NA,NA,NA,NA,NA,NA,NA,NA,5,No comments. The instructions were clear.,2,0,0,1,1,4,4,4,4,4,4,1,0,0.461413799,0,0.461413799,0,Trump
538,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2.158,23.73,26.572,9,6,5,4,5,6,6,4,4,6,6,3,7,1,1,100,NA,1,NA,NA,NA,,65,1,NA,NA,NA,NA,NA,NA,NA,NA,6,no comment for now please,6,0,-1,0,-1,5,5,6,4,5,5.333333333,0,1,0,2.22212252,2.22212252,3,Biden
539,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,77.278,138.14,139.317,6,3,5,4,4,4,2,4,4,4,4,2,3,2,2,25,1,NA,NA,NA,NA,,25,NA,NA,1,NA,NA,NA,NA,NA,NA,3,,3,0,-1,0,-1,5,4,4,4,4,4,0,1,0,-0.125489108,-0.125489108,-1,Biden
540,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,74.922,297.738,298.615,21,6,1,1,1,1,4,5,1,1,1,1,4,3,3,50,1,NA,NA,NA,NA,,55,1,NA,NA,NA,NA,NA,NA,NA,NA,5,"Would not matter whether the post in the example supported Biden or Trump... a tax-funded organization of any sort should be politically neutral. Individuals can of course have their own opinions, but don't use publicly funded positions to spread you political opinions.",6,0,-1,0,-1,1,1,1,1,1,1,0,1,0,0.461413799,0.461413799,0,Biden
541,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2.253,94.523,95.516,61,3,3,1,3,3,1,3,4,5,3,3,4,4,3,20,NA,1,NA,NA,NA,,33,1,NA,NA,NA,NA,NA,NA,NA,NA,2,,3,0,-1,0,-1,3,3,3,1,2.333333333,4,0,1,0,0.461413799,0.461413799,0,Biden
542,6.836,64.239,65.582,17,3,4,6,5,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,3,4,5,5,4,2,4,3,2,35,NA,1,NA,NA,NA,,20,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,3,2,0,0,0,4,5,4,6,5,4.666666667,0,0,0,0,0.461413799,0,Control
543,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,37.219,61.028,62.139,6,6,1,1,1,1,6,1,1,1,1,1,4,3,3,4,1,NA,NA,NA,NA,,35,1,1,NA,NA,NA,NA,NA,NA,NA,3,,6,0,-1,0,-1,1,1,1,1,1,1,0,1,0,0.461413799,0.461413799,0,Biden
544,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,15.73,75.867,77.141,21,2,3,3,3,3,3,4,4,4,3,1,5,1,1,4,1,NA,NA,NA,NA,,27,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,2,0,-1,0,-1,3,3,3,3,3,3.666666667,0,1,0,1.048316706,1.048316706,1,Biden
545,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,64.133,141.249,142.267,15,2,2,3,1,2,2,4,4,4,4,1,5,1,1,28,1,NA,NA,NA,NA,,33,1,1,NA,NA,NA,NA,NA,NA,NA,2,Jesus Loves You,2,0,-1,0,-1,2,1,2,3,2,4,0,1,0,1.048316706,1.048316706,1,Biden
546,0.229,55.892,58.259,10,3,5,5,5,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,3,4,4,5,4,2,4,3,3,0,1,NA,NA,NA,NA,,40,1,NA,NA,NA,NA,NA,NA,NA,NA,5,,3,2,0,0,0,5,5,4,5,4.666666667,4.333333333,0,0,0,0,0.461413799,0,Control
547,8.921,58.841,60.379,16,2,4,5,5,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,2,4,5,5,4,2,4,3,2,20,NA,1,NA,NA,NA,,40,1,NA,NA,1,NA,NA,NA,NA,NA,5,,2,2,0,0,0,4,5,4,5,4.666666667,4.666666667,0,0,0,0,0.461413799,0,Control
548,NA,NA,NA,NA,0,0,0,0,0,26.305,52.905,53.815,5,5,4,6,3,4,NA,NA,NA,NA,0,0,0,0,0,4,5,4,4,5,1,4,1,1,30,1,NA,NA,NA,NA,,26,NA,NA,1,NA,NA,NA,NA,NA,NA,5,,5,0,0,1,1,4,3,4,6,4.333333333,4.333333333,1,0,0.461413799,0,0.461413799,0,Trump
549,NA,NA,NA,NA,0,0,0,0,0,24.11,120.836,122.307,41,2,5,5,4,4,NA,NA,NA,NA,0,0,0,0,0,2,3,4,4,3,1,7,1,1,50,1,NA,NA,NA,NA,,42,1,NA,NA,NA,NA,NA,NA,NA,NA,6,,2,0,0,1,1,5,4,4,5,4.333333333,3.666666667,1,0,2.22212252,0,2.22212252,3,Trump
550,71.985,100.22,101.373,5,4,5,6,5,4,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,4,5,6,6,5,2,3,2,2,51,1,NA,NA,NA,NA,,66,1,NA,NA,NA,NA,NA,NA,NA,NA,5,yes,4,2,0,0,0,5,5,4,6,5,5.666666667,0,0,0,0,-0.125489108,-1,Control
551,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,24.044,299.638,300.321,36,4,5,5,5,4,3,4,5,4,4,1,4,3,2,49,NA,1,NA,NA,NA,,25,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,4,0,-1,0,-1,5,5,4,5,4.666666667,4.333333333,0,1,0,0.461413799,0.461413799,0,Biden
552,NA,NA,NA,NA,0,0,0,0,0,1.608,32.861,33.264,9,5,5,5,3,4,NA,NA,NA,NA,0,0,0,0,0,4,4,5,5,4,2,2,2,2,82,1,NA,NA,NA,NA,,28,NA,NA,NA,1,NA,NA,NA,NA,NA,5,,5,0,0,1,1,5,3,4,5,4,4.666666667,1,0,-0.712392015,0,-0.712392015,-2,Trump
553,NA,NA,NA,NA,0,0,0,0,0,78.273,113.437,114.375,5,3,4,5,4,4,NA,NA,NA,NA,0,0,0,0,0,4,5,4,4,4,1,6,3,1,14,NA,1,NA,NA,NA,,56,1,NA,NA,NA,NA,NA,NA,NA,NA,3,,3,0,0,1,1,4,4,4,5,4.333333333,4,1,0,1.635219613,0,1.635219613,2,Trump
